Rk_x,Player,Age,Team,Pos,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season
11.0,Karl Malone,38.0,UTA,PF,80.0,80.0,38.0,7.9,17.5,0.454,0.1,0.3,0.36,7.8,17.2,0.456,0.457,6.4,8.0,0.797,1.8,6.8,8.6,4.3,1.9,0.7,3.3,2.9,22.4,AS,21.1,0.532,0.018,0.457,5.6,21.7,13.6,21.8,2.7,1.5,13.5,28.8,5.5,4.3,9.8,0.155,2.9,0.8,3.7,4.4,2001-02
12.0,Gary Payton,33.0,SEA,PG,82.0,82.0,40.3,9.0,19.2,0.467,0.9,2.9,0.314,8.1,16.4,0.494,0.49,3.3,4.1,0.797,1.0,3.9,4.8,9.0,1.6,0.3,2.5,2.2,22.1,"MVP-6,AS,NBA2,DEF1",22.9,0.526,0.15,0.212,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,10.1,2.5,12.6,0.183,5.2,-0.2,5.1,5.9,2001-02
13.0,Antoine Walker,25.0,BOS,PF,81.0,81.0,42.0,8.2,20.9,0.394,2.7,8.0,0.344,5.5,12.9,0.425,0.46,3.0,4.0,0.741,1.9,7.0,8.8,5.0,1.5,0.5,3.1,2.9,22.1,AS,17.1,0.49,0.382,0.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,1.5,5.2,6.7,0.094,2.2,0.0,2.2,3.6,2001-02
14.0,Ray Allen,26.0,MIL,SG,69.0,67.0,36.6,7.7,16.6,0.462,3.3,7.7,0.434,4.4,9.0,0.485,0.561,3.1,3.6,0.873,1.2,3.3,4.5,3.9,1.3,0.3,2.3,2.3,21.8,AS,21.6,0.598,0.46,0.213,3.9,10.1,7.1,19.4,1.9,0.5,11.2,26.2,7.6,1.3,8.9,0.169,6.0,-1.1,4.9,4.4,2001-02
15.0,Cuttino Mobley,26.0,HOU,SG,74.0,74.0,42.1,8.0,18.4,0.438,2.0,5.1,0.395,6.0,13.3,0.455,0.493,3.6,4.2,0.85,0.9,3.2,4.1,2.5,1.5,0.5,2.4,2.6,21.7,,16.7,0.537,0.278,0.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,4.6,1.1,5.7,0.087,1.1,-0.8,0.3,1.8,2001-02
16.0,Steve Francis,24.0,HOU,PG,57.0,56.0,41.1,7.4,17.7,0.417,1.2,3.7,0.324,6.2,14.0,0.442,0.451,5.7,7.4,0.773,1.8,5.2,7.0,6.4,1.2,0.4,3.9,3.0,21.6,AS,19.1,0.517,0.209,0.419,4.9,14.8,9.8,29.1,1.6,0.7,15.6,28.0,3.2,1.2,4.4,0.091,2.5,-0.8,1.7,2.1,2001-02
17.0,Jamal Mashburn,29.0,CHH,SF,40.0,40.0,40.0,7.6,18.6,0.407,1.0,2.8,0.366,6.6,15.8,0.415,0.435,5.3,6.0,0.876,0.8,5.3,6.1,4.3,1.1,0.2,2.8,2.0,21.5,,16.9,0.505,0.151,0.324,2.2,15.0,8.6,19.7,1.5,0.3,11.5,27.4,1.8,1.6,3.4,0.101,1.7,-0.6,1.1,1.3,2001-02
18.0,Jerry Stackhouse,27.0,DET,SF,76.0,76.0,35.3,6.9,17.4,0.397,1.1,3.9,0.287,5.8,13.4,0.43,0.43,6.5,7.6,0.858,1.0,3.1,4.1,5.3,1.0,0.5,3.5,2.1,21.4,MVP-15,19.0,0.518,0.227,0.437,3.4,10.4,6.9,28.4,1.5,1.0,14.5,32.3,3.2,2.6,5.8,0.104,2.6,-1.2,1.5,2.4,2001-02
19.0,Shareef Abdur-Rahim,25.0,ATL,PF,77.0,77.0,38.7,7.8,16.8,0.461,0.3,0.9,0.3,7.5,15.9,0.47,0.469,5.4,6.8,0.801,2.6,6.5,9.0,3.1,1.3,1.1,3.2,2.8,21.2,AS,19.8,0.536,0.054,0.403,7.6,19.2,13.3,15.1,1.7,2.0,14.1,27.0,4.1,3.1,7.2,0.116,1.9,-0.2,1.7,2.8,2001-02
20.0,Kevin Garnett,25.0,MIN,PF,81.0,81.0,39.2,8.1,17.3,0.47,0.5,1.4,0.319,7.7,15.9,0.484,0.484,4.4,5.5,0.801,3.0,9.1,12.1,5.2,1.2,1.6,2.8,2.3,21.2,"MVP-12,DPOY-2,AS,NBA2,DEF1",23.8,0.536,0.083,0.32,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,7.9,4.9,12.8,0.194,5.1,1.8,6.8,7.1,2001-02
21.0,Peja Stojaković,24.0,SAC,SF,71.0,71.0,37.3,7.7,15.9,0.484,1.8,4.4,0.416,5.9,11.5,0.51,0.541,4.0,4.5,0.876,1.0,4.2,5.3,2.5,1.1,0.2,2.0,1.7,21.2,"MVP-16,AS",19.3,0.592,0.274,0.286,3.0,11.9,7.5,10.6,1.5,0.4,9.9,23.2,6.8,3.0,9.9,0.179,3.2,-0.2,3.0,3.3,2001-02
22.0,Glenn Robinson,29.0,MIL,SF,66.0,63.0,35.5,8.1,17.4,0.467,0.9,2.7,0.326,7.2,14.7,0.493,0.493,3.6,4.3,0.837,1.1,5.1,6.2,2.5,1.5,0.6,2.6,2.6,20.7,,19.1,0.537,0.155,0.246,3.6,15.8,10.0,13.4,2.2,1.3,12.0,28.8,2.6,2.1,4.7,0.096,1.2,-0.9,0.3,1.4,2001-02
23.0,Michael Finley,28.0,DAL,SF,69.0,69.0,39.9,8.2,17.8,0.463,1.1,3.2,0.339,7.1,14.6,0.491,0.494,3.0,3.6,0.837,1.3,3.9,5.2,3.3,0.9,0.4,1.7,2.1,20.6,,17.6,0.532,0.182,0.204,3.7,10.7,7.3,14.0,1.2,0.6,8.0,23.9,5.3,1.0,6.3,0.11,2.3,-1.2,1.1,2.1,2001-02
24.0,Jalen Rose,29.0,2TM,SF,83.0,83.0,38.0,8.0,17.6,0.455,1.1,3.0,0.362,6.9,14.6,0.474,0.485,3.4,4.0,0.839,0.5,4.0,4.5,4.3,0.9,0.5,2.4,3.0,20.4,,16.8,0.528,0.169,0.23,1.6,11.9,6.8,22.0,1.3,1.0,11.1,26.1,3.5,2.1,5.7,0.087,1.4,-1.1,0.3,1.9,2001-02
24.0,Jalen Rose,29.0,IND,SF,53.0,53.0,36.5,7.3,16.4,0.444,1.0,2.8,0.356,6.3,13.7,0.462,0.474,2.9,3.5,0.839,0.5,4.2,4.7,3.7,0.8,0.5,2.0,2.8,18.5,,15.7,0.515,0.168,0.214,1.7,12.5,7.2,18.9,1.2,1.1,9.9,24.8,2.0,1.6,3.6,0.09,0.8,-0.5,0.3,1.1,2001-02
24.0,Jalen Rose,29.0,CHI,SF,30.0,30.0,40.5,9.2,19.6,0.47,1.2,3.3,0.37,8.0,16.2,0.491,0.502,4.2,5.0,0.839,0.5,3.7,4.1,5.3,1.1,0.5,3.2,3.4,23.8,,18.4,0.547,0.17,0.254,1.3,10.8,6.0,26.9,1.4,1.0,12.8,28.3,1.6,0.5,2.1,0.082,2.3,-1.9,0.5,0.7,2001-02
25.0,Allan Houston,30.0,NYK,SG,77.0,77.0,37.8,7.4,16.9,0.437,1.8,4.5,0.393,5.6,12.4,0.452,0.489,3.8,4.4,0.87,0.5,2.8,3.3,2.5,0.7,0.1,2.2,2.4,20.4,,15.2,0.54,0.266,0.261,1.5,8.6,5.0,12.6,1.0,0.3,10.5,25.9,3.6,1.1,4.7,0.077,1.3,-1.4,-0.1,1.4,2001-02
26.0,Stephon Marbury,24.0,PHO,PG,82.0,80.0,38.9,7.6,17.2,0.442,0.9,3.0,0.286,6.8,14.2,0.476,0.467,4.3,5.5,0.781,0.9,2.3,3.2,8.1,0.9,0.2,3.5,2.3,20.4,,18.1,0.519,0.176,0.32,2.6,6.9,4.7,35.7,1.3,0.3,15.0,26.6,5.4,1.7,7.1,0.107,2.9,-1.6,1.2,2.6,2001-02
27.0,Richard Hamilton,23.0,WAS,SG,63.0,57.0,35.0,7.5,17.2,0.435,0.3,0.7,0.381,7.2,16.5,0.438,0.443,4.8,5.3,0.89,1.2,2.3,3.4,2.7,0.6,0.2,2.1,2.2,20.0,,16.9,0.511,0.039,0.311,3.8,7.6,5.7,14.6,0.9,0.5,9.7,28.6,3.4,0.6,4.0,0.087,1.5,-2.4,-0.9,0.6,2001-02
28.0,Sam Cassell,32.0,MIL,PG,74.0,73.0,35.2,7.5,16.2,0.463,1.0,2.8,0.348,6.5,13.4,0.486,0.492,3.8,4.4,0.86,0.7,3.5,4.2,6.7,1.2,0.2,2.4,2.8,19.7,,21.3,0.545,0.17,0.274,2.5,10.9,6.9,34.3,1.8,0.3,11.7,27.3,7.2,1.4,8.6,0.158,3.5,-1.1,2.4,2.9,2001-02
29.0,Antawn Jamison,25.0,GSW,SF,82.0,82.0,37.0,7.5,16.8,0.447,0.8,2.6,0.324,6.7,14.2,0.469,0.471,3.9,5.4,0.734,2.6,4.2,6.8,2.0,0.9,0.5,2.0,2.3,19.7,,17.1,0.516,0.153,0.32,7.3,12.5,9.8,9.6,1.2,1.0,9.3,24.0,5.6,0.8,6.4,0.101,2.3,-2.1,0.2,1.7,2001-02
30.0,Latrell Sprewell,31.0,NYK,SF,81.0,81.0,41.1,7.1,17.5,0.404,1.8,5.0,0.36,5.3,12.5,0.421,0.455,3.5,4.3,0.821,0.7,3.0,3.7,3.9,1.2,0.2,2.8,2.0,19.4,,13.7,0.501,0.284,0.244,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,1.1,1.7,2.8,0.041,0.3,-1.1,-0.8,0.9,2001-02
31.0,Jason Terry,24.0,ATL,SG,78.0,78.0,38.0,6.7,15.6,0.43,2.2,5.7,0.387,4.5,9.9,0.454,0.5,3.6,4.4,0.835,0.5,2.9,3.5,5.7,1.8,0.2,2.3,2.0,19.3,,19.2,0.549,0.364,0.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,6.6,2.1,8.6,0.139,3.3,-0.1,3.2,3.9,2001-02
32.0,Rasheed Wallace,27.0,POR,PF,79.0,79.0,37.5,7.6,16.3,0.469,1.4,4.0,0.36,6.2,12.3,0.504,0.513,2.5,3.5,0.734,1.7,6.4,8.2,1.9,1.3,1.3,1.7,2.7,19.3,,19.3,0.54,0.246,0.213,5.3,20.4,12.8,9.3,1.8,2.6,8.5,23.7,5.6,4.1,9.7,0.158,2.4,0.5,3.0,3.7,2001-02
33.0,Shawn Marion,23.0,PHO,SF,81.0,81.0,38.4,8.1,17.2,0.469,0.6,1.5,0.393,7.5,15.7,0.476,0.486,2.4,2.8,0.845,2.6,7.3,9.9,2.0,1.8,1.1,1.8,2.6,19.1,,19.8,0.518,0.087,0.162,7.6,21.8,14.6,9.1,2.5,2.0,8.8,23.6,4.7,5.1,9.8,0.151,2.0,1.1,3.1,4.0,2001-02
34.0,Jermaine O'Neal,23.0,IND,PF,72.0,72.0,37.6,7.5,15.7,0.479,0.0,0.2,0.071,7.5,15.5,0.484,0.48,3.9,5.7,0.688,2.6,7.9,10.5,1.6,0.6,2.3,2.4,3.7,19.0,"MIP-1,AS,NBA3",18.1,0.521,0.012,0.365,8.0,23.1,15.8,8.1,0.9,4.4,11.7,24.9,2.3,4.1,6.4,0.113,-0.1,0.2,0.2,1.5,2001-02
35.0,Wally Szczerbiak,24.0,MIN,SF,82.0,82.0,38.0,7.4,14.6,0.508,1.1,2.3,0.455,6.4,12.3,0.517,0.544,2.8,3.3,0.831,1.5,3.3,4.8,3.1,0.8,0.3,2.2,2.3,18.7,AS,17.1,0.58,0.159,0.227,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,7.0,1.7,8.7,0.134,2.3,-0.9,1.4,2.7,2001-02
36.0,Nick Van Exel,30.0,2TM,SG,72.0,46.0,34.7,7.0,17.0,0.409,1.7,4.9,0.34,5.3,12.2,0.436,0.457,2.8,3.5,0.801,0.4,3.1,3.5,6.6,0.6,0.2,2.2,1.4,18.4,,17.8,0.495,0.285,0.205,1.2,10.5,5.8,35.1,0.9,0.3,10.5,26.8,3.9,0.4,4.4,0.084,3.6,-1.9,1.7,2.4,2001-02
36.0,Nick Van Exel,30.0,DEN,PG,45.0,44.0,38.6,8.3,20.3,0.408,1.9,5.6,0.337,6.4,14.7,0.435,0.454,3.0,3.9,0.782,0.4,3.3,3.8,8.1,0.7,0.2,2.6,1.5,21.4,,18.4,0.488,0.276,0.191,1.2,10.3,5.5,40.2,0.9,0.3,10.5,28.4,2.7,0.2,2.9,0.08,4.2,-2.1,2.1,1.8,2001-02
36.0,Nick Van Exel,30.0,DAL,SG,27.0,2.0,28.0,4.8,11.6,0.411,1.3,3.6,0.347,3.5,8.0,0.44,0.465,2.4,2.9,0.844,0.3,2.8,3.1,4.2,0.5,0.1,1.5,1.3,13.2,,16.3,0.513,0.312,0.245,1.3,11.0,6.2,23.5,1.0,0.4,10.3,23.2,1.3,0.2,1.5,0.093,2.2,-1.5,0.7,0.5,2001-02
37.0,Eddie Jones,30.0,MIA,SG,81.0,81.0,39.0,6.4,14.8,0.432,1.8,4.7,0.39,4.5,10.1,0.451,0.494,3.7,4.4,0.837,0.8,3.9,4.7,3.2,1.4,1.0,1.8,3.2,18.3,,17.5,0.546,0.319,0.296,2.3,11.6,7.0,15.4,2.0,1.9,9.9,22.7,5.6,5.0,10.5,0.16,2.2,1.7,3.9,4.6,2001-02
38.0,Elton Brand,22.0,LAC,PF,80.0,80.0,37.8,6.7,12.6,0.527,0.0,0.0,,6.7,12.6,0.527,0.527,4.9,6.6,0.742,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2,"MVP-16,AS",23.6,0.586,0.0,0.519,15.0,19.6,17.3,11.0,1.4,3.7,12.2,21.1,9.9,3.7,13.6,0.216,3.9,0.4,4.3,4.8,2001-02
39.0,Baron Davis,22.0,CHH,PG,82.0,82.0,40.5,6.8,16.4,0.417,2.1,5.8,0.356,4.7,10.5,0.451,0.48,2.4,4.1,0.58,1.1,3.1,4.3,8.5,2.1,0.6,3.0,2.9,18.1,AS,18.2,0.498,0.356,0.252,3.2,8.8,6.0,37.3,2.8,1.0,14.2,23.9,4.4,3.8,8.2,0.118,3.3,0.4,3.8,4.8,2001-02
40.0,Steve Nash,27.0,DAL,PG,82.0,82.0,34.6,6.4,13.3,0.483,1.9,4.2,0.455,4.5,9.1,0.495,0.554,3.2,3.6,0.887,0.6,2.5,3.1,7.7,0.6,0.0,2.8,2.0,17.9,"MVP-14,AS,NBA3",20.7,0.602,0.315,0.269,2.0,7.9,5.0,36.1,1.0,0.1,15.8,23.0,9.5,0.3,9.9,0.167,5.1,-2.1,3.1,3.6,2001-02
41.0,Pau Gasol,21.0,MEM,PF,82.0,79.0,36.7,6.7,13.0,0.518,0.0,0.1,0.2,6.7,12.9,0.519,0.518,4.1,5.8,0.709,2.9,6.0,8.9,2.7,0.5,2.1,2.7,2.4,17.6,ROY-1,19.5,0.566,0.005,0.448,8.8,18.2,13.5,13.8,0.7,3.9,15.0,22.6,4.8,2.8,7.6,0.121,1.5,0.2,1.7,2.8,2001-02
42.0,Bonzi Wells,25.0,POR,SG,74.0,69.0,31.7,6.6,14.0,0.469,0.9,2.3,0.384,5.7,11.7,0.486,0.5,2.9,3.9,0.741,1.6,4.4,6.0,2.8,1.5,0.3,2.6,2.8,17.0,,18.4,0.538,0.166,0.279,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,3.0,3.0,6.0,0.122,1.4,0.5,1.9,2.3,2001-02
43.0,Grant Hill,29.0,ORL,SF,14.0,14.0,36.6,5.9,13.9,0.426,0.0,0.1,0.0,5.9,13.8,0.43,0.426,4.9,5.7,0.863,2.1,6.9,8.9,4.6,0.6,0.3,2.6,2.9,16.8,,16.7,0.51,0.01,0.41,6.3,21.1,13.6,20.3,0.8,0.5,13.8,23.4,0.7,0.5,1.2,0.108,0.8,-0.3,0.5,0.3,2001-02
44.0,Rashard Lewis,22.0,SEA,SF,71.0,70.0,36.4,6.4,13.7,0.468,1.7,4.5,0.389,4.7,9.2,0.506,0.531,2.3,2.8,0.81,2.0,5.1,7.0,1.7,1.5,0.6,1.4,2.5,16.8,,18.5,0.564,0.325,0.206,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,5.9,2.7,8.6,0.16,3.1,-0.1,3.0,3.2,2001-02
45.0,Lamond Murray,28.0,CLE,SF,71.0,68.0,32.6,6.1,13.9,0.436,1.4,3.4,0.424,4.6,10.5,0.44,0.487,3.0,3.7,0.817,1.1,4.1,5.2,2.2,1.0,0.6,2.0,2.1,16.6,,16.7,0.534,0.241,0.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,2.9,1.3,4.1,0.086,1.8,-1.3,0.5,1.5,2001-02
46.0,Andre Miller,25.0,CLE,PG,81.0,81.0,37.3,5.9,12.9,0.454,0.3,1.1,0.253,5.6,11.8,0.472,0.464,4.5,5.5,0.817,1.3,3.3,4.7,10.9,1.6,0.4,3.0,2.8,16.5,,21.8,0.538,0.083,0.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,8.7,1.5,10.3,0.163,4.3,-0.3,3.9,4.5,2001-02
47.0,Reggie Miller,36.0,IND,SG,79.0,79.0,36.6,5.2,11.6,0.453,2.3,5.6,0.406,3.0,5.9,0.498,0.552,3.7,4.1,0.911,0.3,2.5,2.8,3.2,1.1,0.1,1.5,1.8,16.5,,16.5,0.617,0.485,0.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,7.7,1.9,9.5,0.159,2.7,-0.2,2.5,3.3,2001-02
48.0,Alonzo Mourning,31.0,MIA,C,75.0,74.0,32.7,6.0,11.5,0.516,0.0,0.0,0.333,5.9,11.5,0.517,0.517,3.8,5.7,0.657,2.4,6.0,8.4,1.2,0.4,2.5,2.4,3.4,15.7,AS,18.9,0.558,0.003,0.498,8.7,21.3,15.0,6.8,0.6,5.8,14.7,24.1,2.6,4.8,7.4,0.145,-0.1,1.4,1.3,2.0,2001-02
49.0,Mike Miller,21.0,ORL,SF,63.0,53.0,33.7,5.6,12.7,0.438,1.8,4.8,0.383,3.7,7.9,0.471,0.51,2.2,2.9,0.762,0.8,3.6,4.3,3.1,0.7,0.4,1.7,2.3,15.2,,15.0,0.542,0.378,0.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,3.1,1.3,4.5,0.101,1.3,-1.0,0.3,1.2,2001-02
50.0,Derrick Coleman,34.0,PHI,PF,58.0,58.0,35.9,5.7,12.7,0.45,0.5,1.4,0.337,5.2,11.2,0.465,0.469,3.2,3.9,0.815,2.9,5.9,8.8,1.7,0.7,0.9,2.1,2.7,15.1,,16.2,0.524,0.113,0.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21.0,2.7,3.2,5.9,0.135,0.8,0.1,0.9,1.5,2001-02
51.0,Wesley Person,30.0,CLE,SG,78.0,78.0,35.8,6.0,12.1,0.495,1.8,4.1,0.444,4.2,8.0,0.521,0.57,1.3,1.6,0.798,0.6,3.1,3.8,2.2,1.0,0.5,0.9,1.2,15.1,,16.3,0.589,0.341,0.131,2.1,10.2,6.2,10.8,1.5,1.0,6.9,17.6,6.1,0.8,6.9,0.119,2.6,-0.8,1.8,2.7,2001-02
52.0,Kenyon Martin,24.0,NJN,PF,73.0,73.0,34.3,6.1,13.2,0.463,0.2,0.9,0.224,5.9,12.3,0.48,0.47,2.5,3.7,0.678,1.5,3.8,5.3,2.6,1.2,1.7,2.4,3.6,14.9,,14.5,0.503,0.07,0.278,5.0,12.4,8.7,13.0,1.9,3.5,13.7,22.4,0.6,4.2,4.9,0.093,-1.0,1.4,0.4,1.5,2001-02
53.0,Donyell Marshall,28.0,UTA,SF,58.0,42.0,30.2,5.9,11.4,0.519,0.2,0.7,0.31,5.7,10.7,0.533,0.529,2.8,3.9,0.708,2.7,4.9,7.6,1.7,0.9,1.2,2.1,2.6,14.8,,19.2,0.565,0.064,0.342,10.8,19.7,15.2,10.9,1.5,3.0,14.0,22.8,3.0,2.1,5.0,0.138,1.9,-0.1,1.7,1.6,2001-02
54.0,Keith Van Horn,26.0,NJN,SF,81.0,81.0,30.4,5.8,13.4,0.433,1.2,3.6,0.345,4.6,9.8,0.465,0.479,1.9,2.4,0.8,1.7,5.8,7.5,2.0,0.8,0.5,1.8,2.7,14.8,,16.0,0.51,0.269,0.179,6.2,21.6,13.9,11.6,1.3,1.2,11.1,24.0,2.0,4.3,6.3,0.123,0.7,0.1,0.8,1.8,2001-02
55.0,Jason Williams,26.0,MEM,PG,65.0,65.0,34.4,5.8,15.2,0.382,2.0,6.6,0.295,3.8,8.5,0.449,0.446,1.2,1.6,0.792,0.3,2.7,3.0,8.0,1.7,0.1,3.3,1.6,14.8,,15.1,0.466,0.437,0.103,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,-0.6,1.5,0.9,0.02,1.2,-1.3,-0.1,1.1,2001-02
56.0,Jason Kidd,28.0,NJN,PG,82.0,82.0,37.3,5.4,13.9,0.391,1.4,4.4,0.321,4.0,9.4,0.424,0.442,2.5,3.0,0.814,1.6,5.7,7.3,9.9,2.1,0.2,3.5,1.7,14.7,"MVP-2,AS,NBA1,DEF1",19.1,0.484,0.32,0.217,4.7,17.2,10.9,42.5,3.0,0.5,18.7,22.5,3.1,5.8,8.9,0.14,3.0,1.5,4.5,5.0,2001-02
57.0,Juwan Howard,28.0,2TM,PF,81.0,72.0,32.5,5.7,12.4,0.46,0.0,0.0,0.0,5.7,12.4,0.461,0.46,3.2,4.2,0.761,2.8,4.8,7.6,2.1,0.6,0.6,1.9,3.3,14.6,,15.8,0.513,0.002,0.341,9.4,16.7,13.0,10.8,0.9,1.3,11.6,22.3,3.5,1.5,4.9,0.09,0.1,-1.4,-1.3,0.5,2001-02
57.0,Juwan Howard,28.0,DAL,PF,53.0,44.0,31.3,5.1,11.0,0.462,0.0,0.0,0.0,5.1,11.0,0.462,0.462,2.7,3.6,0.754,2.6,4.8,7.4,1.8,0.5,0.6,1.5,3.2,12.9,,15.1,0.511,0.002,0.326,9.4,16.6,13.1,8.7,0.9,1.3,10.4,20.3,2.4,1.0,3.4,0.097,-0.3,-1.4,-1.8,0.1,2001-02
57.0,Juwan Howard,28.0,DEN,PF,28.0,28.0,34.9,6.9,15.0,0.457,0.0,0.0,0.0,6.9,15.0,0.458,0.457,4.2,5.4,0.77,3.0,4.9,7.9,2.7,0.6,0.6,2.6,3.4,17.9,,17.1,0.515,0.002,0.362,9.5,16.8,13.0,14.4,1.0,1.3,13.2,25.7,1.1,0.5,1.6,0.078,0.7,-1.3,-0.6,0.4,2001-02
